name,flag_reasons,combined_abs_z,flag_per_field,flag_combined,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day,customer_avg_amout_1_day_z,customer_avg_amount_7_day_z,customer_avg_amount_30_day_z,merchant_num_trans_1_day_z,merchant_num_trans_7_day_z,merchant_num_trans_30_day_z,merchant_risk_1_day_z,merchant_risk_7_day_z,merchant_risk_30_day_z,merchant_risk_90_day_z
Nancy Robertson,customer_avg_amount_30_day;merchant_num_trans_1_day;combined_score,20.999084346461572,True,True,52.26,49.72444444444445,21.841111111111115,1662.7811111111112,45543.72888888889,663723.6844444445,3.2222222222222223,8.777777777777779,16.333333333333332,29.444444444444443,2.0910712847215653,1.354274837272168,-5.70988362858077,-5.05615424263584,-1.4521662759725291,2.848591044303528,-0.9902827646325824,-1.03167324463578,0.3455101327251257,-0.1194768909816865
Tina Mayer,customer_avg_amount_30_day;merchant_risk_90_day;combined_score,20.98496624875373,True,True,41.02333333333333,52.595,27.755833333333328,2064.1541666666667,58624.1675,609467.15,3.583333333333333,10.083333333333334,17.5,34.083333333333336,-1.3586242263079908,2.2837540679907926,-3.242549913876836,-2.7709276263356277,2.370336406586068,1.4277587601506827,0.2980015014082004,1.814402679224384,2.3760765459566344,3.042534520916512
Tabitha Davis,customer_avg_amount_30_day;merchant_num_trans_30_day;merchant_risk_1_day;combined_score,20.982202484792538,True,True,42.96166666666667,43.46833333333333,45.33666666666667,2753.3458333333333,58808.724166666674,705496.7058333334,2.583333333333333,8.583333333333334,14.5,29.08333333333333,-0.7635491922932492,-0.671439429637542,4.091316527551194,1.1530007953642554,2.4242694874552497,3.942513794874967,-3.269554927627813,-1.455556892870273,-2.845379945210097,-0.3656214919078931
Sabrina Hines,customer_avg_amount_30_day;merchant_risk_7_day;combined_score,20.980963849178643,True,True,49.175,39.01875,23.735,2156.74125,57252.41125,588676.025,4.25,11.0,16.25,28.125,1.1439656200944943,-2.1122041922915304,-4.919845528413982,-2.243780962576447,1.9694674371780048,0.883295278906681,2.676372454098876,3.812711306615562,0.200469674637163,-1.0188513943659028
Morgan Douglas,merchant_num_trans_7_day;merchant_risk_1_day;combined_score,20.93737800959702,True,True,46.095,43.375,41.91599999999999,2101.043,68786.597,628365.9870000001,4.6,9.9,16.3,26.8,0.1983949727520712,-0.7016605464869188,2.6643811827735524,-2.560900215151002,5.34010792419138,1.9226683229801584,3.925017204261479,1.4147409537461475,0.2874939494899431,-1.922012737764369
Samantha Williams,customer_avg_amount_7_day;merchant_num_trans_7_day;merchant_risk_1_day;combined_score,20.9372210162169,True,True,40.82,54.95181818181818,37.190909090909095,2381.4790909090907,40037.75636363636,604933.5645454545,5.0,10.363636363636363,17.636363636363637,29.545454545454547,-1.4210482625502936,3.046886328692181,0.6933036465810122,-0.9642309563498568,-3.061179197755884,1.30903638610411,5.352039775875886,2.425455730575404,2.6134154773733047,-0.0506252543589693
Tiffany Johnson,customer_avg_amount_7_day;merchant_num_trans_1_day;combined_score,20.92813821759563,True,True,36.51727272727273,59.48454545454546,34.92818181818182,3403.190909090909,57032.32636363636,606086.350909091,3.8181818181818175,9.545454545454543,17.181818181818183,27.09090909090909,-2.7420004095017947,4.514572906071977,-0.2505958431033139,4.852908507249238,1.905151928078717,1.3392247514126798,1.1358367233787794,0.6418414185237724,1.822285705984408,-1.7237200242909505
Brittany Neal,customer_avg_amout_1_day;customer_avg_amount_30_day;combined_score,20.921469779657276,True,True,55.86249999999999,52.767500000000005,43.46083333333333,2084.3241666666668,46052.40666666668,447612.9841666667,3.75,10.0,17.0,27.75,3.197051238309576,2.339609167882054,3.3088103247899228,-2.6560892728069474,-1.303515131471773,-2.810765253507098,0.8925942395808688,1.6327382585524572,1.505833797428846,-1.274463095327733
Christopher Guerrero,customer_avg_amount_7_day;customer_avg_amount_30_day;combined_score,20.915016358262967,True,True,51.03444444444444,66.76111111111112,43.19888888888889,2315.5,59346.513333333336,623043.6211111111,3.2222222222222223,9.333333333333334,15.77777777777778,27.22222222222222,1.7148214925070284,6.870707987885179,3.1995398747375194,-1.339884410356751,2.581427866723057,1.7832899170344094,-0.9902827646325824,0.1794228931770555,-0.6214262545279694,-1.6342128966814204
Eric Combs,merchant_num_trans_7_day;merchant_risk_1_day;combined_score,20.889854187702575,True,True,53.39374999999999,38.775000000000006,41.14625,2777.97125,63397.74125,551682.53,2.5,8.25,17.625,30.25,2.4391364540152227,-2.1911298769204826,2.343279015074498,1.2932061649704882,3.765320092321687,-0.085464567955024,-3.566851296714148,-2.182214575557976,2.593637233088582,0.4296149110844683
Christine Collins,customer_avg_amout_1_day;merchant_num_trans_1_day;combined_score,20.812455671723544,True,True,33.616,38.182,34.622,3384.358,41562.218,608448.44,2.7,9.0,16.1,26.4,-3.632701166269391,-2.383141901474202,-0.3783199685053557,4.745682911207827,-2.615685061992903,1.401081493144779,-2.8533400109069444,-0.5472347895106473,-0.0606031499211711,-2.194665218790323
Shane Henderson,customer_avg_amount_7_day;merchant_risk_7_day;merchant_risk_30_day;combined_score,20.760177969314114,True,True,44.471250000000005,33.52625,32.755,2085.4975,53171.93375,567083.1487499999,3.75,11.375,19.125,31.0,-0.3001018904369725,-3.890662952597263,-1.1571413353051532,-2.649408872799992,0.7770275921852972,0.3178360950892602,0.8925942395808688,4.6302011996392265,5.204365478671948,0.9408383130081288
Sergio Moreno,customer_avg_amout_1_day;merchant_risk_30_day;merchant_risk_90_day;combined_score,20.731391378316765,True,True,32.7325,43.8475,38.013333333333335,2936.2408333333333,50631.849166666674,470830.0683333333,4.083333333333333,9.333333333333334,13.166666666666666,34.583333333333336,-3.903938720466479,-0.5486661424369504,1.036378939871926,2.194317635653193,0.0347374884368099,-2.2027724455316617,2.081779715926205,0.1794228931770555,-5.166027274617535,3.383350122198952
Tammy Jacobson,merchant_risk_7_day;merchant_risk_90_day;combined_score,20.714608567008185,True,True,50.52272727272727,49.26999999999999,32.98727272727273,3004.506363636363,56403.70181818183,626154.9500000001,3.909090909090909,10.727272727272728,15.090909090909092,35.81818181818182,1.5577225518197444,1.207126780231745,-1.0602484788911928,2.5829889843275664,1.7214486836568526,1.8647672280572376,1.4601600351093258,3.2181732025983503,-1.8169112424045275,4.225061379911645
Christina Mitchell,customer_avg_amount_30_day;merchant_risk_7_day;combined_score,20.713777141394687,True,True,54.08142857142857,41.611428571428576,26.035714285714285,2350.907142857143,44778.148571428566,570691.9428571429,2.857142857142857,7.428571428571429,15.428571428571429,32.714285714285715,2.6502561527000386,-1.2727008845056245,-3.960099709123237,-1.1382930375818856,-1.6758921695920517,0.4123406783029098,-2.2927240006298573,-3.97290672218124,-1.2292148408013466,2.109348945976496
Chelsea Green,merchant_risk_90_day;combined_score,20.71158304823279,True,True,53.97099999999999,42.61,32.155,3005.415,54725.130000000005,522817.321,3.2,10.5,14.8,36.9,2.6163541995276947,-0.9493657720916316,-1.4074320798578472,2.588162326120148,1.2309188575073726,-0.8413665299208006,-1.069561796388938,2.722724782584009,-2.323234296093423,4.962462408140922
Melissa Carr,customer_avg_amout_1_day;merchant_num_trans_1_day;merchant_risk_30_day;combined_score,20.695284447062527,True,True,22.885,46.06166666666668,35.33,1734.059166666667,53423.21833333335,544180.495,3.25,9.833333333333334,18.83333333333333,28.33333333333333,-6.927155262578335,0.1682758885344271,-0.0829768899331779,-4.650331012951866,0.8504606032971259,-0.2819226284262281,-0.8911839749371379,1.269409417208608,4.696723875364069,-0.8768448938315535
Zachary Chase,customer_avg_amount_7_day;merchant_num_trans_1_day;merchant_num_trans_30_day;merchant_risk_30_day;combined_score,20.683702658549635,True,True,41.47857142857144,56.1157142857143,35.18,1844.337142857143,60057.8457142857,700373.0828571428,3.2857142857142856,9.0,14.285714285714286,30.714285714285715,-1.2188645573439572,3.4237531875105245,-0.1455495760713507,-4.022460848539907,2.7893008605285936,3.808339929718632,-0.7637712453287093,-0.5472347895106473,-3.218341123150577,0.746086540846735
Catherine Hunt,customer_avg_amout_1_day;merchant_num_trans_1_day;merchant_risk_1_day;merchant_risk_30_day;combined_score,20.680884912950287,True,True,30.67636363636364,45.69545454545455,34.6390909090909,1996.1836363636364,49760.09454545455,489264.3872727272,4.727272727272728,8.454545454545455,13.727272727272728,30.09090909090909,-4.535179692021004,0.0496972531043215,-0.3711904745696147,-3.15791938580371,-0.2200157715406958,-1.720027357706707,4.379069840684246,-1.7363109975450668,-4.190300556571226,0.3211735834036912
Travis Lopez,customer_avg_amout_1_day;merchant_num_trans_1_day;merchant_num_trans_7_day;combined_score,20.65823691937174,True,True,34.77,47.55714285714286,30.525714285714287,1920.212857142857,61873.588571428576,636053.7714285714,3.7142857142857135,9.857142857142858,16.571428571428573,25.571428571428573,-3.2784191769729127,0.6525076102970139,-2.087090637387245,-3.59046074435627,3.3199162434385765,2.1239906599404423,0.7651815099724402,1.3213135374005864,0.7599114415478869,-2.7594453580583647
Deanna Garcia,customer_avg_amount_7_day;merchant_num_trans_7_day;merchant_num_trans_30_day;merchant_risk_90_day;combined_score,20.654459455299694,True,True,40.47,34.882222222222225,38.77333333333333,2684.2833333333333,40015.80777777779,434861.5488888889,3.0,8.333333333333334,15.88888888888889,34.22222222222222,-1.5284994724755694,-3.451602292179903,1.3534138829720035,0.7597918816025081,-3.067593243249092,-3.1446909473883333,-1.7830730821961411,-2.000550154886049,-0.4280389770773503,3.137205521272743
Cheryl Gregory,customer_avg_amount_30_day;combined_score,20.65266857155147,True,True,44.60888888888889,48.422222222222224,50.89333333333334,2075.21,44097.3311111111,654698.8277777777,3.4444444444444446,10.22222222222222,15.77777777777778,25.33333333333333,-0.2578462757401684,0.9326183021832442,6.409286922936418,-2.707980987917804,-1.8748477738930889,2.612254392079969,-0.1974924470690234,2.11717671367759,-0.6214262545279694,-2.921738501526195
Terry Larson,customer_avg_amount_7_day;merchant_num_trans_7_day;merchant_num_trans_30_day;merchant_risk_7_day;combined_score,20.639630118913043,True,True,43.92,33.934999999999995,34.155,2499.75875,62189.86875,705931.5549999998,3.625,11.0,17.75,31.25,-0.4693375460692822,-3.758310650681021,-0.5731295980155351,-0.2908030284404096,3.412342947693159,3.953901321576829,0.4466496859513671,3.812711306615562,2.811197920220529,1.1112461136493488
Melissa Rice,merchant_num_trans_1_day;merchant_num_trans_30_day;merchant_risk_90_day;combined_score,20.631243244518163,True,True,40.181,49.316,32.497,3091.7159999999994,46857.58,713843.182,3.9,9.5,17.5,35.3,-1.6172234715281522,1.2220214735360826,-1.2647663554628126,3.0795190315181906,-1.068218952337776,4.161085491684226,1.4277277039362706,0.5427517345209051,2.3760765459566344,3.871852484037113
Peter Johnson,merchant_num_trans_1_day;merchant_risk_90_day;combined_score,20.629139792436177,True,True,53.32142857142857,52.92,42.42857142857143,3324.781428571428,52055.60857142857,535711.7457142856,4.142857142857143,10.142857142857142,16.285714285714285,34.142857142857146,2.416933525433727,2.3889883141627304,2.878200990262859,4.406482347413032,0.4508033640411212,-0.5036963284007455,2.29413426527359,1.9441629797043285,0.2626298709605747,3.0831078067834694
Alexander Ballard,merchant_risk_30_day;merchant_risk_90_day;combined_score,20.6121222396604,True,True,37.129000000000005,40.508,38.236,2240.8140000000003,55176.796,648249.732,3.2,8.8,18.5,24.4,-2.554198022076554,-1.6299884965636642,1.129264616183704,-1.765110849208657,1.3629094235694243,2.4433699696138995,-1.069561796388938,-0.9832293991232668,4.116562043012212,-3.5579276239200834
Christopher Edwards,customer_avg_amount_7_day;merchant_num_trans_30_day;combined_score,20.59900904740573,True,True,48.50222222222222,56.628888888888895,31.793333333333333,2509.558888888889,60637.9911111111,347749.44999999995,3.111111111111111,10.11111111111111,16.88888888888889,31.55555555555556,0.937420516571466,3.5899179337248674,-1.558301778657666,-0.235005714887984,2.958837020711737,-5.425921838911336,-1.3866779234143618,1.874957486115024,1.312446519978227,1.3195223144330634
Tracey Shepherd,merchant_num_trans_30_day;merchant_risk_30_day;combined_score,20.597516242730677,True,True,43.46363636363637,43.98363636363637,39.70636363636364,2745.759090909091,59009.042727272725,368741.88090909086,3.1818181818181817,8.0,18.181818181818183,26.90909090909091,-0.6094427600497704,-0.5045855036558371,1.7426286316981383,1.1098055049008848,2.4828086739495365,-4.876186698915889,-1.1344264587350483,-2.727207837573752,3.5627712030399854,-1.8476529702118365
Richard Wilson,customer_avg_amout_1_day;customer_avg_amount_7_day;customer_avg_amount_30_day;combined_score,20.596105450762956,True,True,62.964615384615385,31.20230769230769,42.7223076923077,2412.9692307692308,53297.24615384615,590787.9846153845,3.4615384615384617,10.23076923076923,15.538461538461538,32.15384615384615,5.377425212897682,-4.643150081511327,3.0007334371839884,-0.7849411291844463,0.8136476944693957,0.9386018043803612,-0.1365085764872115,2.1358089619516334,-1.0379526982677671,1.7273358544291442
Kimberly King,customer_avg_amount_7_day;merchant_risk_1_day;merchant_risk_30_day;combined_score,20.590989343706283,True,True,47.02375,30.90875,37.65624999999999,2886.48,59541.08875,574579.29625,2.5,9.25,14.0,32.75,0.4835244333752131,-4.7382033813820135,0.8874211842596592,1.911003199846796,2.6382887315824712,0.5141399778165567,-3.566851296714148,-0.0022415274948711,-3.715622693737886,2.1336929174966697
Molly Diaz,merchant_num_trans_1_day;merchant_num_trans_7_day;combined_score,20.590172785879663,True,True,36.14454545454546,44.94454545454545,33.31090909090909,3406.8454545454547,65316.196363636365,459015.3854545454,3.636363636363636,8.454545454545455,14.909090909090908,28.818181818181817,-2.85642897072092,-0.1934453688202111,-0.9252431681930744,4.873715744874214,4.325951125902933,-2.512167120902945,0.487190099917685,-1.7363109975450668,-2.13336315096009,-0.5463570380425208
Calvin Kennedy,merchant_num_trans_7_day;merchant_risk_1_day;merchant_risk_30_day;combined_score,20.579523249122392,True,True,40.36800000000001,42.88000000000001,41.915000000000006,2669.903,68298.261,500466.341,2.5,9.0,18.0,28.4,-1.5598138250823608,-0.8619403983487886,2.6639640315326383,0.677917126858152,5.1974012669081695,-1.426678406022505,-3.566851296714148,-0.5472347895106473,3.2463192944844232,-0.8314028136605616
Maria Reyes,merchant_num_trans_1_day;merchant_risk_90_day;combined_score,20.567267426855715,True,True,50.92,47.470909090909096,30.32090909090909,3663.407272727273,47273.21363636363,530255.9690909091,4.181818181818182,8.363636363636363,16.363636363636363,24.63636363636364,1.6796866524362262,0.6245853168072389,-2.17252537854733,6.334456289163974,-0.9467581407246224,-0.6465684016172372,2.433129970300965,-1.9344903655508052,0.3982521174843871,-3.3968147942229288
Kristina Taylor,customer_avg_amount_7_day;merchant_num_trans_1_day;combined_score,20.56219669307645,True,True,44.874,33.626999999999995,42.425,1809.57,47164.77400000001,636953.443,3.0,8.1,16.5,27.6,-0.1764562481586764,-3.8580403362839633,2.876711164402424,-4.220408366765521,-0.9784475062894368,2.147550631599323,-1.7830730821961411,-2.509210532767442,0.6355910489010573,-1.3767077757124642
Bryan James,customer_avg_amount_7_day;customer_avg_amount_30_day;merchant_risk_30_day;merchant_risk_90_day;combined_score,20.554477626798516,True,True,40.105,36.051,45.42,2689.461,52885.845,653899.675,3.7,9.5,14.3,34.3,-1.6405557342547836,-3.0731547586815777,4.126079130961289,0.7892710444741121,0.6934237431984641,2.591326736484871,0.7142164181290688,0.5427517345209051,-3.193477044621212,3.1902212814722324
Amber Miller,merchant_risk_7_day;combined_score,20.54174202502329,True,True,50.51285714285715,41.76571428571429,39.32285714285715,2933.797142857143,56714.37714285714,460398.2628571429,3.0,7.571428571428571,14.428571428571429,27.714285714285715,1.5546923878292749,-1.2227435280811452,1.582648422030586,2.180404428374096,1.8122374788404776,-2.475953291937369,-1.7830730821961411,-3.661482001029369,-2.969700337856924,-1.2988070668479066
Stanley Villanueva,customer_avg_amount_30_day;merchant_num_trans_7_day;merchant_risk_7_day;combined_score,20.50060762691899,True,True,40.85454545454545,50.98727272727273,27.513636363636365,2324.52,32206.405454545456,527232.5463636364,2.727272727272727,10.636363636363637,16.363636363636363,30.272727272727277,-1.410442688583644,1.7631757061584308,-3.343582680333268,-1.2885288353032711,-5.349738530363374,-0.725743687387639,-2.756043017387782,3.0199938345926154,0.3982521174843871,0.4451065293245796
Brittany Wheeler,merchant_num_trans_1_day;merchant_risk_30_day;combined_score,20.49428534213749,True,True,50.85875000000001,51.91125,30.195,3148.26125,48094.69875,663113.9262499999,3.75,9.75,18.875,30.875,1.6608826906993048,2.0623574039290657,-2.2250485120633137,3.4014606978477717,-0.7066951624167246,2.8326231219681874,0.8925942395808688,1.0877449965366812,4.769244104408053,0.8556344126875186
James Soto,customer_avg_amout_1_day;combined_score,20.490781343831095,True,True,27.42375,42.81,32.525,2933.87125,59235.68,448712.2925,4.0,9.0,15.5,26.875,-5.533743322440211,-0.8846062359858257,-1.2530861207170207,2.180826359076645,2.549038989975169,-2.7819773335591784,1.7844833468398722,-0.5472347895106473,-1.10489444815452,-1.8708903975720037
Alexander Ryan,customer_avg_amout_1_day;merchant_num_trans_1_day;merchant_num_trans_7_day;merchant_risk_1_day;merchant_risk_90_day;combined_score,20.48305964834368,True,True,58.711,48.29699999999999,36.08,1999.771,39294.891,527428.529,2.4,9.7,16.1,34.3,4.071550585372856,0.8920716370769932,0.2298865407576891,-3.1374946493878126,-3.278267089813861,-0.7206114307897925,-3.9236069396177498,0.9787463441335243,-0.0606031499211711,3.1902212814722324
Katie Murray,merchant_risk_7_day;combined_score,20.478404276972554,True,True,53.9725,46.8475,39.50500000000001,3005.95,58800.855,613263.74875,3.875,10.875,17.125,25.75,2.6168147047130907,0.4227268991501576,1.6586295409126537,2.5912083607824097,2.421969877206146,1.5271814403717687,1.3385387932103705,3.540214675607674,1.7233944845607931,-2.6377255004574938
Patricia Navarro,merchant_risk_30_day;merchant_risk_90_day;combined_score,20.47660345518633,True,True,36.76875,50.627500000000005,41.605,2225.99,58837.5325,540762.1499999999,3.25,9.125,13.75,24.25,-2.664796017435357,1.6466821315499165,2.534647146847076,-1.84951163020564,2.4326881601558075,-0.3714398632460406,-0.8911839749371379,-0.2747381585027592,-4.150744068001781,-3.660172304304815
Sierra Taylor,merchant_num_trans_1_day;merchant_risk_1_day;combined_score,20.47150098668396,True,True,46.25,50.21999999999999,32.321666666666665,3246.145,40412.449166666665,603906.1466666666,1.75,9.583333333333334,16.25,26.666666666666668,0.2459805085761221,1.51473457673433,-1.3379068730376555,3.95876405368381,-2.9516825449829334,1.2821310832416069,-6.242518618491158,0.7244161551928318,0.200469674637163,-2.012896898106353
Ashley Ruiz,customer_avg_amout_1_day;customer_avg_amount_7_day;merchant_num_trans_1_day;merchant_risk_90_day;combined_score,20.470579077664258,True,True,56.65625,34.70125,31.61375,1936.075,41053.70375,522638.6325,3.625,9.625,16.125,34.75,3.440735232247257,-3.5102006779756443,-1.6332151890064237,-3.500149273401832,-2.7642884186948047,-0.8460458997369248,0.4466496859513671,0.8152483655287931,-0.0170910124947841,3.4969553226264307
Hector Smith,customer_avg_amount_7_day;merchant_risk_1_day;merchant_risk_90_day;combined_score,20.460410735151136,True,True,47.7075,57.08,42.435,2607.7975,47181.42874999999,470212.91,4.375,10.125,16.625,35.125,0.6934380470506607,3.735986665163519,2.880882676811635,0.3243180507512913,-0.9735804809208696,-2.218934157543175,3.1223170077283773,1.9052348895603453,0.8531517360330044,3.7525670235882607
Judy Miller,customer_avg_amout_1_day;combined_score,20.4459854727972,True,True,21.617142857142856,47.82,31.65857142857143,2192.5714285714284,54103.80285714285,499465.53,3.857142857142857,8.571428571428571,14.714285714285714,28.142857142857142,-7.316391788328058,0.7376201434646463,-1.6145178744579922,-2.0397810263453406,1.0493481364536854,-1.4528869464996228,1.274832428406156,-1.4815089529662642,-2.472418767269618,-1.006679408605816
Bruce Martin,customer_avg_amout_1_day;customer_avg_amount_30_day;merchant_num_trans_1_day;combined_score,20.430703135189518,True,True,33.46818181818182,46.30090909090909,27.36272727272727,3150.485454545454,44736.81454545455,617042.1581818182,3.636363636363636,10.454545454545457,15.727272727272728,33.36363636363637,-3.6780818590845854,0.245742030588264,-3.4065345948722805,3.414124256990605,-1.6879712313012232,1.626127791413999,0.487190099917685,2.6236350985811425,-0.7093295624600717,2.5519666099796665
Taylor Campbell,customer_avg_amout_1_day;merchant_risk_7_day;combined_score,20.40820214844056,True,True,61.65333333333333,49.64916666666667,34.465,2160.931666666667,49259.2625,654710.6249999999,3.75,11.25,16.916666666666668,32.333333333333336,4.974857090144671,1.3299000674323431,-0.4438127133299758,-2.219922730023192,-0.366374154021472,2.6125633295078425,0.8925942395808688,4.3577045686313385,1.360793339340883,1.849679916427971
William Anderson,customer_avg_amout_1_day;merchant_num_trans_7_day;combined_score,20.407528375032452,True,True,58.425714285714285,41.79857142857144,32.82,2929.69,37466.56142857143,632621.5642857143,3.857142857142857,10.428571428571429,15.428571428571429,28.142857142857142,3.983966884874581,-1.21210446143519,-1.1300265046452789,2.157020317148444,-3.812560694116267,2.034110412991298,1.274832428406156,2.5670124220080743,-1.2292148408013466,-1.006679408605816
Jennifer Burns,merchant_num_trans_30_day;combined_score,20.373508722330083,True,True,52.11,36.69888888888889,39.437777777777775,2868.905555555556,54607.84333333333,416490.9133333333,3.7777777777777777,7.888888888888889,17.666666666666668,28.77777777777778,2.0450207661821618,-2.8633698392188225,1.630587707495171,1.8109427008789596,1.1966441201464335,-3.625768339171731,0.9916930292763132,-2.969427065136318,2.666157462132566,-0.5738976926916053
Shannon Wood,merchant_num_trans_1_day;merchant_risk_7_day;combined_score,20.365848718362614,True,True,39.991,44.768,28.343,1429.745,47493.388,503111.119,3.7,11.2,16.7,30.9,-1.6755541283447315,-0.2506103775099714,-2.997612610249296,-6.382950638903884,-0.8824164836401467,-1.3574188042935216,0.7142164181290688,4.2487059162281815,0.9836881483121716,0.8726751927516396
Erik Lowe,customer_avg_amount_30_day;merchant_num_trans_30_day;combined_score,20.364355834812834,True,True,40.60999999999999,51.7988888888889,46.49888888888889,2237.832222222222,46669.496666666666,430428.1777777778,4.0,8.555555555555555,15.11111111111111,28.11111111111111,-1.4855189885054634,2.0259751367696244,4.576138969777337,-1.782087668771794,-1.1231826326535492,-3.260788978101059,1.7844833468398722,-1.5161116997609163,-1.7817499192316897,-1.0283184944015265
Corey Wang,customer_avg_amout_1_day;merchant_num_trans_30_day;merchant_risk_90_day;combined_score,20.285182622671442,True,True,28.835555555555555,48.98777777777777,29.724444444444448,2745.5377777777776,50783.68222222223,697908.3733333333,3.2222222222222223,8.88888888888889,15.666666666666666,35.666666666666664,-5.100314136372582,1.115743879282441,-2.4213413459856565,1.1085454535565964,0.0791077331523931,3.7437958356598178,-0.9902827646325824,-0.7894540170732136,-0.8148135319785915,4.12178392497757
Teresa Woods,merchant_num_trans_1_day;merchant_num_trans_30_day;combined_score,20.278239713126293,True,True,49.43000000000001,37.30111111111111,32.15111111111111,3240.8311111111107,57373.94111111112,336495.51,3.333333333333333,9.555555555555555,15.444444444444445,30.88888888888889,1.222251501611484,-2.6683716805002247,-1.4090543346836513,3.92850930649321,2.004982165232585,-5.720632170849174,-0.5938876058508029,0.6638613483021882,-1.2015880868798294,0.8651015127231422
Allison Jones,merchant_num_trans_1_day;merchant_num_trans_7_day;combined_score,20.245874251366285,True,True,39.409000000000006,45.984,30.622000000000003,1500.7999999999995,62395.07200000001,511103.6,3.3,9.8,16.8,25.9,-1.8542301402776165,0.1431276020133367,-2.0469249321899787,-5.978397381096235,3.472309589249694,-1.1481172860237523,-0.7128061534853378,1.196743648939838,1.1577366980177315,-2.5354808200727628
Karen Morris,merchant_num_trans_7_day;merchant_risk_7_day;combined_score,20.20943208900657,True,True,43.8425,37.083333333333336,38.035,2309.4725,69230.52,491798.17749999993,3.333333333333333,10.916666666666666,17.083333333333332,27.33333333333333,-0.4931303139813077,-2.7388876198154364,1.0454172167585516,-1.3742021186311255,5.469835749748245,-1.6536742263642246,-0.5938876058508029,3.6310468859436353,1.6508742555168088,-1.558476096396434
Paul Patterson,merchant_num_trans_30_day;merchant_risk_7_day;combined_score,20.181605876793686,True,True,49.96333333333334,41.11,32.59444444444445,2621.683333333333,44024.32777777778,409354.4233333333,4.0,11.333333333333334,17.11111111111111,32.55555555555556,1.3859866786404744,-1.4350622928851855,-1.224117284541938,0.4033773585040752,-1.8961815720782136,-3.812653762123255,1.7844833468398722,4.539368989303265,1.699221074879465,2.001153516997944
Randall Lowery,merchant_num_trans_30_day;combined_score,20.18069178884683,True,True,51.98285714285714,47.84571428571429,42.70857142857143,2930.02,51450.59,677976.0642857143,2.857142857142857,8.142857142857142,17.0,25.857142857142858,2.005987469515429,0.7459463695353933,2.99500333772078,2.1588991796504,0.2739985044304522,3.221822427616821,-2.2927240006298573,-2.415783116421881,1.505833797428846,-2.5646935858969706
Jeff Spears,customer_avg_amount_7_day;merchant_num_trans_30_day;combined_score,20.162186886906234,True,True,37.61555555555555,33.56333333333333,33.73222222222223,2751.266666666667,52861.95555555556,408499.9711111111,3.7777777777777777,8.777777777777779,14.555555555555555,25.666666666666668,-2.4048237845328164,-3.878655455277644,-0.7494918726494226,1.141163012681475,0.6864425196945269,-3.835029561002237,0.9916930292763132,-1.03167324463578,-2.748686306484788,-2.694528100671233
Sandra Thomas,merchant_risk_1_day;merchant_risk_30_day;merchant_risk_90_day;combined_score,20.160349822207735,True,True,42.75083333333333,38.145,31.9575,2671.6441666666665,59573.47166666666,575405.67,4.75,9.5,18.0,34.5,-0.8282757544625244,-2.3951224156537783,-1.4898194499397763,0.6878304988571144,2.6477520064394966,0.5357804772476205,4.460150668616882,0.5427517345209051,3.2463192944844232,3.3265475219852103
Michelle Garrett,merchant_num_trans_7_day;merchant_risk_7_day;combined_score,20.15918350196088,True,True,39.33399999999999,46.441,33.684,2616.6330000000003,71030.47899999999,529592.422,4.0,7.2,15.2,33.0,-1.877255399547324,0.2911031420151041,-0.7696078324894012,0.3746231708604989,5.995838608715907,-0.6639449100594546,1.7844833468398722,-4.471186276024235,-1.6270400972711945,2.3041007181378896
Nicholas Reed,customer_avg_amount_7_day;customer_avg_amount_30_day;merchant_num_trans_1_day;combined_score,20.148148486277034,True,True,49.807,59.035,45.152,3152.728,45222.696,547835.566,3.6,8.1,15.1,30.5,1.3379918048738504,4.369011130597786,4.014282598394418,3.4268922405163007,-1.545981866982214,-0.1862061782171128,0.3574607752254671,-2.509210532767442,-1.8010886469767515,0.6000227117256884
Brenda Ho,customer_avg_amout_1_day;merchant_num_trans_7_day;merchant_num_trans_30_day;combined_score,20.144939736830732,True,True,34.22,39.23875,33.3225,2394.78875,62591.33749999999,677083.465,3.25,8.375,17.75,28.875,-3.447271078284059,-2.040968702575145,-0.9204080060823988,-0.8884521097445983,3.5296643479507024,3.198447660043833,-0.8911839749371379,-1.909717944550088,2.811197920220529,-0.5076279924422424
Maria Mcdonald,customer_avg_amout_1_day;customer_avg_amount_30_day;merchant_num_trans_30_day;combined_score,20.119499915413822,True,True,23.795,47.24875,25.9,2193.19125,46597.53125000001,438327.84375,3.125,9.125,16.25,30.875,-6.64778211677262,0.5526507184624349,-4.01671309181968,-2.036252058951244,-1.1442131199665724,-3.053918035047189,-1.3371285285666397,-0.2747381585027592,0.200469674637163,0.8556344126875186
Blake Powers,merchant_num_trans_7_day;merchant_risk_90_day;combined_score,20.08816950988404,True,True,38.50249999999999,47.28750000000001,37.91499999999999,2814.8137500000003,36021.50875,546838.3587499999,4.0,8.25,15.25,22.375,-2.1325287739840846,0.5651978785829374,0.995359067848008,1.5029697762684755,-4.234849113067728,-0.2123203462025782,1.7844833468398722,-2.182214575557976,-1.5400158224184144,-4.938230809113966
